doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,812，989.69,812989.69,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:3-3:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,1，296，975.96,1296975.96,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:4-4:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:4-4:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,,,blank,,1.0,债务人审计报告-2022年:14:aliyun_table:2:4-4:3-3,blank,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,1，296，975.96,1296975.96,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:4-4:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,223，689，654.45,223689654.45,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:5-5:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:5-5:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,,,blank,,1.0,债务人审计报告-2022年:14:aliyun_table:2:5-5:3-3,blank,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,223，689，654.45,223689654.45,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:5-5:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,444，771，829.32,444771829.32,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:6-6:1-1,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:6-6:2-2,review,,,fuzzy_candidate,0.5,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:6-6:3-3,review,,,fuzzy_candidate,0.5,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,444，771，829.32,444771829.32,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:6-6:4-4,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",累计折旧,累计折旧,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,期初数,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:7-7:1-1,review,,,fuzzy_candidate,0.5,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",累计折旧,累计折旧,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,本期增加,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:7-7:2-2,review,,,fuzzy_candidate,0.5,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",累计折旧,累计折旧,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,本期减少,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:7-7:3-3,review,,,fuzzy_candidate,0.5,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",累计折旧,累计折旧,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,期末数,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:7-7:4-4,review,,,fuzzy_candidate,0.5,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",房屋建筑物,房屋建筑物,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,12，549，794.15,12549794.15,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:8-8:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",房屋建筑物,房屋建筑物,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,9，722，242.08,9722242.08,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:8-8:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",房屋建筑物,房屋建筑物,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:8-8:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",房屋建筑物,房屋建筑物,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,22，272，036.23,22272036.23,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:8-8:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",机器设备,机器设备,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,2，175，628.28,2175628.28,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:9-9:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",机器设备,机器设备,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,1，357，875.84,1357875.84,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:9-9:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",机器设备,机器设备,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:9-9:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",机器设备,机器设备,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,3，533，504.12,3533504.12,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:9-9:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,598，563.78,598563.78,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:10-10:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,154，468.08,154468.08,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:10-10:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:10-10:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,753，031.86,753031.86,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:10-10:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,951，818.13,951818.13,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:11-11:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,246，425.40,246425.4,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:11-11:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:11-11:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",运输工具,运输工具,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,1，198，243.53,1198243.53,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:11-11:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,13，803，981.74,13803981.74,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:12-12:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,10，093，995.60,10093995.6,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:12-12:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:12-12:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",其他设施,其他设施,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,23，897，977.34,23897977.34,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:12-12:4-4,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,30，079，786.08,30079786.08,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:13-13:1-1,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,21，575，007.00,21575007.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:13-13:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:13-13:3-3,review,,,fuzzy_candidate,0.5,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",合计,合计,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,51，654，793.08,51654793.08,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:13-13:4-4,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",固定资产净额,固定资产净额,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,414，692，043.24,414692043.24,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:14-14:1-1,observed,ZT_045,固定资产净额,exact,1.0,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",固定资产净额,固定资产净额,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,,,blank,,1.0,债务人审计报告-2022年:14:aliyun_table:2:14-14:2-2,blank,ZT_045,固定资产净额,exact,1.0,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",固定资产净额,固定资产净额,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:2:14-14:3-3,review,ZT_045,固定资产净额,exact,1.0,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:合计|h:累计折旧,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",固定资产净额,固定资产净额,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,393，117，036.24,393117036.24,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:2:14-14:4-4,observed,ZT_045,固定资产净额,exact,1.0,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",长江商业银行,长江商业银行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,15，000，000.00,15000000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:3-3:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",长江商业银行,长江商业银行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:3-3:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",兴业银行,兴业银行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,32，000，000.00,32000000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:4-4:1-1,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",兴业银行,兴业银行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:4-4:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",建信融通,建信融通,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:5-5:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",建信融通,建信融通,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,10，000，000，.00,10000000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:5-5:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",苏州农商行,苏州农商行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:6-6:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",苏州农商行,苏州农商行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,9，500，000.00,9500000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:6-6:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",天津信托,天津信托,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:7-7:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",天津信托,天津信托,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,200，000，000.00,200000000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:7-7:2-2,observed,,,,,[]
